t_solar,DNI,DHI,GHI,Tamb,albedo,wind
7066.5,853,102,639,32,0.174,0.7
7067.5,894,100,722,34,0.174,0.5
7068.5,893,104,735,35,0.174,0.6
7069.5,871,104,681,36,0.174,0.8
7070.5,823,99,564,36,0.174,1.1
7071.5,727,88,396,35,0.174,1.4
7072.5,538,66,197,33,0.174,1.2
7073.5,100,17,21,29,0.174,1.1
7074.5,0,0,0,27,0.174,1.3
7075.5,0,0,0,26,0.174,1.2
7076.5,0,0,0,26,0.174,1.1
7077.5,0,0,0,26,0.174,0.9
7078.5,0,0,0,26,0.174,0.6
7079.5,0,0,0,26,0.174,0.4
7080.5,0,0,0,25,0.174,0.5
7081.5,0,0,0,24,0.174,0.8
7082.5,0,0,0,22,0.174,0.9
7083.5,0,0,0,21,0.174,0.9
7084.5,0,0,0,20,0.174,1
7085.5,0,0,0,19,0.174,0.9
7086.5,0,0,0,19,0.174,0.8
7087.5,441,47,118,22,0.174,1
7088.5,642,75,301,27,0.174,1.5
7089.5,654,123,456,30,0.174,1.7
7090.5,651,170,577,32,0.174,1.3
7091.5,512,249,603,33,0.174,1
7092.5,894,99,727,34,0.174,1.2
7093.5,878,95,673,34,0.174,1.5
7094.5,839,87,558,34,0.174,1.9
7095.5,759,75,392,33,0.174,2.4
7096.5,590,55,196,32,0.174,2.2
7097.5,142,15,20,30,0.174,1.9
7098.5,0,0,0,28,0.174,2.1
7099.5,0,0,0,27,0.174,2.5
7100.5,0,0,0,26,0.174,2.6
7101.5,0,0,0,25,0.174,2.2
7102.5,0,0,0,25,0.174,1.6
7103.5,0,0,0,25,0.174,1.2
7104.5,0,0,0,25,0.174,1
7105.5,0,0,0,24,0.174,0.9
7106.5,0,0,0,23,0.174,0.8
7107.5,0,0,0,22,0.174,0.5
7108.5,0,0,0,21,0.174,0.2
7109.5,0,0,0,21,0.174,0.2
7110.5,0,0,0,21,0.174,0.5
7111.5,213,59,92,23,0.174,0.8
7112.5,427,112,260,25,0.174,0.8
7113.5,381,196,388,28,0.174,0.5
7114.5,180,293,405,30,0.174,0.3
7115.5,224,329,484,31,0.174,0.7
7116.5,361,308,560,32,0.174,1.5
7117.5,183,313,433,32,0.174,2
7118.5,133,255,329,31,0.174,2.3
7119.5,0,128,128,30,0.174,1.9
7120.5,0,61,61,29,0.174,1.4
7121.5,0,5,5,27,0.174,1.4
7122.5,0,0,0,27,0.174,1.5
7123.5,0,0,0,27,0.174,1.3
7124.5,0,0,0,26,0.174,0.9
7125.5,0,0,0,26,0.174,0.7
7126.5,0,0,0,25,0.174,0.8
7127.5,0,0,0,24,0.174,1
7128.5,0,0,0,23,0.174,1.2
7129.5,0,0,0,22,0.174,1.5
7130.5,0,0,0,22,0.174,1.6
7131.5,0,0,0,22,0.174,1.7
7132.5,0,0,0,21,0.174,1.6
7133.5,0,0,0,20,0.174,1.6
7134.5,0,0,0,20,0.174,1.8
7135.5,377,48,106,22,0.174,2.6
7136.5,641,79,300,25,0.174,3.4
7137.5,767,95,479,28,0.174,3.2
7138.5,835,102,618,30,0.174,2.6
7139.5,847,115,694,31,0.174,1.9
7140.5,858,114,709,32,0.174,1.4
7141.5,847,108,658,32,0.174,1.3
7142.5,825,92,548,32,0.174,1.2
7143.5,746,78,384,31,0.174,1.1
7144.5,575,56,189,30,0.174,0.8
7145.5,120,13,16,28,0.174,0.6
7146.5,0,0,0,26,0.174,0.6
7147.5,0,0,0,25,0.174,0.7
7148.5,0,0,0,24,0.174,0.9
7149.5,0,0,0,23,0.174,1
7150.5,0,0,0,22,0.174,1
7151.5,0,0,0,21,0.174,1
7152.5,0,0,0,21,0.174,1
7153.5,0,0,0,20,0.174,1
7154.5,0,0,0,20,0.174,1
7155.5,0,0,0,19,0.174,1
7156.5,0,0,0,19,0.174,1
7157.5,0,0,0,19,0.174,1
7158.5,0,0,0,19,0.174,0.9
7159.5,465,41,111,22,0.174,1.4
7160.5,714,66,309,26,0.174,1.8
7161.5,827,79,491,29,0.174,1
7162.5,887,86,630,32,0.174,0.5
7163.5,911,91,709,33,0.174,0.9
7164.5,917,90,723,34,0.174,1.1
7165.5,901,88,669,34,0.174,1.1
7166.5,875,77,556,34,0.174,1.1
7167.5,795,67,389,33,0.174,1
7168.5,626,49,191,31,0.174,0.7
7169.5,151,12,15,28,0.174,0.5
7170.5,0,0,0,25,0.174,0.6
7171.5,0,0,0,24,0.174,0.7
7172.5,0,0,0,24,0.174,0.8
7173.5,0,0,0,24,0.174,0.9
7174.5,0,0,0,24,0.174,0.9
7175.5,0,0,0,23,0.174,0.8
7176.5,0,0,0,22,0.174,0.6
7177.5,0,0,0,22,0.174,0.6
7178.5,0,0,0,22,0.174,0.8
7179.5,0,0,0,22,0.174,0.9
7180.5,0,0,0,21,0.174,1
7181.5,0,0,0,21,0.174,1
7182.5,0,0,0,22,0.174,1
7183.5,165,53,77,24,0.174,1.3
7184.5,264,129,218,26,0.174,1.7
7185.5,663,116,443,29,0.174,1
7186.5,611,177,550,32,0.174,0.5
7187.5,395,286,552,33,0.174,1.1
7188.5,346,305,543,35,0.174,1.2
7189.5,388,269,517,36,0.174,1.1
7190.5,440,203,443,36,0.174,1.2
7191.5,439,135,311,35,0.174,1.6
7192.5,324,77,150,33,0.174,1.3
7193.5,0,10,10,31,0.174,0.9
7194.5,0,0,0,30,0.174,0.9
7195.5,0,0,0,30,0.174,0.9
7196.5,0,0,0,29,0.174,1
7197.5,0,0,0,28,0.174,1
7198.5,0,0,0,26,0.174,0.8
7199.5,0,0,0,25,0.174,0.5
7200.5,0,0,0,25,0.174,0.3
7201.5,0,0,0,25,0.174,0.3
7202.5,0,0,0,24,0.174,0.3
7203.5,0,0,0,24,0.174,0.4
7204.5,0,0,0,24,0.174,0.5
7205.5,0,0,0,24,0.174,0.6
7206.5,0,0,0,24,0.174,0.7
7207.5,242,57,92,25,0.174,0.7
7208.5,53,132,149,27,0.174,0.9
7209.5,332,198,361,29,0.174,1.1
7210.5,33,243,264,31,0.174,1.1
7211.5,391,285,547,32,0.174,1
7212.5,567,226,612,33,0.174,0.9
7213.5,881,93,654,33,0.174,0.7
7214.5,841,85,539,33,0.174,0.8
7215.5,248,162,261,32,0.174,1.3
7216.5,195,83,126,30,0.174,1.4
7217.5,0,8,8,26,0.174,1.2
7218.5,0,0,0,24,0.174,1
7219.5,0,0,0,24,0.174,0.7
7220.5,0,0,0,24,0.174,0.5
7221.5,0,0,0,24,0.174,0.2
7222.5,0,0,0,24,0.174,0.1
7223.5,0,0,0,23,0.174,0.4
7224.5,0,0,0,23,0.174,0.6
7225.5,0,0,0,22,0.174,0.6
7226.5,0,0,0,22,0.174,0.6
7227.5,0,0,0,21,0.174,0.5
7228.5,0,0,0,20,0.174,0.5
7229.5,0,0,0,19,0.174,0.5
7230.5,0,0,0,19,0.174,0.5
7231.5,483,36,104,21,0.174,0.8
7232.5,729,59,299,25,0.174,1.4
7233.5,833,73,478,28,0.174,1.4
7234.5,886,81,613,31,0.174,1.1
7235.5,897,91,688,32,0.174,0.9
7236.5,901,92,701,33,0.174,0.9
7237.5,885,89,648,34,0.174,1.1
7238.5,841,83,534,33,0.174,1.2
7239.5,758,72,370,33,0.174,1.4
7240.5,574,52,176,31,0.174,1.2
7241.5,0,0,0,29,0.174,1
7242.5,0,0,0,27,0.174,1.3
7243.5,0,0,0,26,0.174,1.6
7244.5,0,0,0,25,0.174,1.7
7245.5,0,0,0,24,0.174,1.6
7246.5,0,0,0,23,0.174,1.3
7247.5,0,0,0,23,0.174,1.1
7248.5,0,0,0,23,0.174,1
7249.5,0,0,0,22,0.174,0.9
7250.5,0,0,0,21,0.174,0.9
7251.5,0,0,0,20,0.174,0.8
7252.5,0,0,0,20,0.174,0.6
7253.5,0,0,0,20,0.174,0.5
7254.5,0,0,0,20,0.174,0.4
7255.5,446,39,100,22,0.174,0.3
7256.5,398,112,242,25,0.174,0.4
7257.5,649,116,430,28,0.174,1
7258.5,618,170,539,31,0.174,1.7
7259.5,781,143,660,32,0.174,2.3
7260.5,509,242,585,33,0.174,2.9
7261.5,363,268,496,33,0.174,3.4
7262.5,744,114,510,33,0.174,3.9
7263.5,501,118,313,32,0.174,4.1
7264.5,348,72,146,30,0.174,3.7
7265.5,0,0,0,27,0.174,2.8
7266.5,0,0,0,26,0.174,2.6
7267.5,0,0,0,25,0.174,2.7
7268.5,0,0,0,25,0.174,2.6
7269.5,0,0,0,26,0.174,2.5
7270.5,0,0,0,25,0.174,2.4
7271.5,0,0,0,24,0.174,2.5
7272.5,0,0,0,23,0.174,2.7
7273.5,0,0,0,22,0.174,2.8
7274.5,0,0,0,21,0.174,2.7
7275.5,0,0,0,20,0.174,2.5
7276.5,0,0,0,19,0.174,2.3
7277.5,0,0,0,19,0.174,2
7278.5,0,0,0,19,0.174,2
7279.5,411,38,94,21,0.174,2.9
7280.5,602,79,273,24,0.174,3.5
7281.5,697,102,436,26,0.174,3.2
7282.5,583,180,526,28,0.174,2.8
7283.5,427,269,550,29,0.174,2.7
7284.5,273,312,495,29,0.174,2.8
7285.5,413,253,511,29,0.174,3.1
7286.5,817,87,518,29,0.174,3.4
7287.5,244,157,251,28,0.174,3.6
7288.5,170,80,115,27,0.174,3.4
7289.5,0,0,0,21,0.176,1.3
7290.5,0,0,0,19,0.176,1.4
7291.5,0,0,0,18,0.176,1.4
7292.5,0,0,0,17,0.176,1.4
7293.5,0,0,0,16,0.176,1.6
7294.5,0,0,0,15,0.176,1.8
7295.5,0,0,0,15,0.176,2.1
7296.5,0,0,0,15,0.176,2.1
7297.5,0,0,0,15,0.176,1.9
7298.5,0,0,0,14,0.176,1.8
7299.5,0,0,0,14,0.176,1.7
7300.5,0,0,0,13,0.176,1.7
7301.5,0,0,0,13,0.176,1.6
7302.5,0,0,0,13,0.176,1.7
7303.5,492,37,102,16,0.176,2.4
7304.5,763,61,305,20,0.176,2.7
7305.5,875,74,491,24,0.176,2.1
7306.5,930,82,631,27,0.176,1.7
7307.5,952,88,711,29,0.176,1.6
7308.5,957,88,725,30,0.176,1.4
7309.5,942,85,670,31,0.176,1
7310.5,885,84,548,31,0.176,0.7
7311.5,416,131,290,30,0.176,0.5
7312.5,302,73,135,27,0.176,0.5
7313.5,0,0,0,25,0.176,0.7
7314.5,0,0,0,22,0.176,0.9
7315.5,0,0,0,20,0.176,1
7316.5,0,0,0,18,0.176,1.1
7317.5,0,0,0,18,0.176,1.2
7318.5,0,0,0,17,0.176,1.2
7319.5,0,0,0,17,0.176,1.1
7320.5,0,0,0,16,0.176,0.7
7321.5,0,0,0,16,0.176,0.4
7322.5,0,0,0,16,0.176,0.5
7323.5,0,0,0,16,0.176,1
7324.5,0,0,0,15,0.176,1.2
7325.5,0,0,0,15,0.176,1.3
7326.5,0,0,0,15,0.176,1.3
7327.5,143,47,66,16,0.176,1.4
7328.5,719,69,296,19,0.176,2.2
7329.5,837,86,481,22,0.176,2.9
7330.5,446,224,486,25,0.176,2.8
7331.5,937,93,704,26,0.176,2.6
7332.5,551,222,587,27,0.176,2.7
7333.5,586,190,551,28,0.176,2.7
7334.5,523,169,442,28,0.176,2.4
7335.5,485,117,301,27,0.176,1.9
7336.5,321,66,131,25,0.176,1.3
7337.5,0,0,0,24,0.176,1
7338.5,0,0,0,23,0.176,0.9
7339.5,0,0,0,21,0.176,0.7
7340.5,0,0,0,21,0.176,0.6
7341.5,0,0,0,20,0.176,0.7
7342.5,0,0,0,19,0.176,0.8
7343.5,0,0,0,18,0.176,0.8
7344.5,0,0,0,18,0.176,0.9
7345.5,0,0,0,17,0.176,1
7346.5,0,0,0,17,0.176,1.1
7347.5,0,0,0,17,0.176,1.2
7348.5,0,0,0,17,0.176,1.2
7349.5,0,0,0,17,0.176,1
7350.5,0,0,0,17,0.176,0.7
7351.5,0,5,5,18,0.176,0.6
7352.5,0,81,81,20,0.176,1.1
7353.5,0,141,141,21,0.176,1.2
7354.5,8,191,196,22,0.176,0.9
7355.5,17,233,244,23,0.176,0.8
7356.5,83,305,359,24,0.176,1.2
7357.5,254,282,438,25,0.176,1.5
7358.5,32,207,224,26,0.176,1.4
7359.5,696,85,347,25,0.176,0.9
7360.5,491,58,156,23,0.176,0.6
7361.5,0,0,0,21,0.176,0.5
7362.5,0,0,0,20,0.176,0.5
7363.5,0,0,0,19,0.176,0.6
7364.5,0,0,0,19,0.176,1
7365.5,0,0,0,19,0.176,1.4
7366.5,0,0,0,19,0.176,1.5
7367.5,0,0,0,18,0.176,1.3
7368.5,0,0,0,17,0.176,1.3
7369.5,0,0,0,15,0.176,1.2
7370.5,0,0,0,14,0.176,1.2
7371.5,0,0,0,14,0.176,1.1
7372.5,0,0,0,13,0.176,1.1
7373.5,0,0,0,12,0.176,1.1
7374.5,0,0,0,12,0.176,1
7375.5,418,37,88,14,0.176,1.3
7376.5,703,66,284,18,0.176,2.2
7377.5,825,82,466,21,0.176,2.9
7378.5,887,90,604,24,0.176,2.8
7379.5,928,89,686,25,0.176,2.5
7380.5,934,90,700,26,0.176,2.5
7381.5,916,88,646,27,0.176,2.8
7382.5,862,85,527,26,0.176,3
7383.5,772,72,360,25,0.176,3
7384.5,576,50,163,23,0.176,2.2
7385.5,0,0,0,20,0.176,1.3
7386.5,0,0,0,20,0.176,1
7387.5,0,0,0,19,0.176,0.9
7388.5,0,0,0,19,0.176,0.9
7389.5,0,0,0,18,0.176,1
7390.5,0,0,0,18,0.176,1.2
7391.5,0,0,0,17,0.176,1.4
7392.5,0,0,0,16,0.176,1.4
7393.5,0,0,0,14,0.176,1.4
7394.5,0,0,0,13,0.176,1.4
7395.5,0,0,0,13,0.176,1.4
7396.5,0,0,0,12,0.176,1.5
7397.5,0,0,0,12,0.176,1.5
7398.5,0,0,0,12,0.176,1.4
7399.5,470,33,89,14,0.176,2
7400.5,751,58,287,17,0.176,3
7401.5,867,71,471,20,0.176,3
7402.5,924,78,610,23,0.176,2.5
7403.5,956,80,691,24,0.176,1.7
7404.5,963,80,705,25,0.176,1
7405.5,949,77,651,26,0.176,0.7
7406.5,899,74,532,26,0.176,0.5
7407.5,816,63,364,25,0.176,0.3
7408.5,629,44,165,23,0.176,0.3
7409.5,0,0,0,20,0.176,0.5
7410.5,0,0,0,20,0.176,0.8
7411.5,0,0,0,19,0.176,1.1
7412.5,0,0,0,16,0.176,1.2
7413.5,0,0,0,14,0.176,1.2
7414.5,0,0,0,13,0.176,1.2
7415.5,0,0,0,13,0.176,1.1
7416.5,0,0,0,12,0.176,1.1
7417.5,0,0,0,12,0.176,1.1
7418.5,0,0,0,12,0.176,1.1
7419.5,0,0,0,11,0.176,1.1
7420.5,0,0,0,11,0.176,1.1
7421.5,0,0,0,11,0.176,1.2
7422.5,0,0,0,11,0.176,1.3
7423.5,488,31,88,14,0.176,1.4
7424.5,729,50,271,18,0.176,1.5
7425.5,557,134,389,22,0.176,1
7426.5,595,168,507,25,0.176,0.7
7427.5,515,224,551,26,0.176,0.8
7428.5,681,172,611,27,0.176,1.2
7429.5,647,164,553,27,0.176,1.7
7430.5,874,80,522,26,0.176,1.7
7431.5,214,149,228,25,0.176,1.1
7432.5,0,46,46,23,0.176,0.5
7433.5,0,0,0,22,0.176,0.4
7434.5,0,0,0,20,0.176,0.4
7435.5,0,0,0,19,0.176,0.5
7436.5,0,0,0,18,0.176,0.8
7437.5,0,0,0,18,0.176,0.9
7438.5,0,0,0,18,0.176,0.9
7439.5,0,0,0,18,0.176,0.8
7440.5,0,0,0,17,0.176,0.7
7441.5,0,0,0,16,0.176,0.6
7442.5,0,0,0,16,0.176,0.6
7443.5,0,0,0,15,0.176,0.6
7444.5,0,0,0,14,0.176,0.6
7445.5,0,0,0,14,0.176,0.5
7446.5,0,0,0,14,0.176,0.3
7447.5,431,33,82,16,0.176,0.4
7448.5,734,60,279,20,0.176,0.9
7449.5,416,164,353,23,0.176,1.4
7450.5,634,154,513,25,0.176,1.6
7451.5,925,94,678,27,0.176,1.9
7452.5,693,166,610,27,0.176,2
7453.5,598,178,536,27,0.176,1.7
7454.5,558,156,436,27,0.176,1.6
7455.5,750,60,332,26,0.176,1.6
7456.5,155,69,98,24,0.176,1
7457.5,0,0,0,21,0.176,0.6
7458.5,0,0,0,19,0.176,0.7
7459.5,0,0,0,18,0.176,0.8
7460.5,0,0,0,18,0.176,0.9
7461.5,0,0,0,18,0.176,0.8
7462.5,0,0,0,17,0.176,0.6
7463.5,0,0,0,17,0.176,0.6
7464.5,0,0,0,16,0.176,0.8
7465.5,0,0,0,16,0.176,0.9
7466.5,0,0,0,15,0.176,1
7467.5,0,0,0,14,0.176,0.9
7468.5,0,0,0,14,0.176,0.9
7469.5,0,0,0,13,0.176,0.9
7470.5,0,0,0,13,0.176,0.8
7471.5,152,39,55,16,0.176,1
7472.5,693,64,268,20,0.176,1.2
7473.5,431,160,354,24,0.176,1.1
7474.5,870,91,581,27,0.176,1
7475.5,719,150,601,28,0.176,1.3
7476.5,895,99,669,29,0.176,1.7
7477.5,878,95,616,30,0.176,2.1
7478.5,633,128,444,30,0.176,2.5
7479.5,428,119,272,29,0.176,2.9
7480.5,355,56,122,26,0.176,2.6
7481.5,0,0,0,23,0.177,2.4
7482.5,0,0,0,21,0.177,2.8
7483.5,0,0,0,21,0.177,2.7
7484.5,0,0,0,21,0.177,2.1
7485.5,0,0,0,20,0.177,1.5
7486.5,0,0,0,20,0.177,1.2
7487.5,0,0,0,20,0.177,1
7488.5,0,0,0,19,0.177,0.8
7489.5,0,0,0,18,0.177,0.6
7490.5,0,0,0,17,0.177,0.5
7491.5,0,0,0,17,0.177,0.5
7492.5,0,0,0,17,0.177,0.6
7493.5,0,0,0,16,0.177,0.7
7494.5,0,0,0,16,0.177,0.8
7495.5,183,39,58,17,0.177,0.9
7496.5,545,74,233,21,0.177,1.1
7497.5,643,107,394,24,0.177,0.9
7498.5,676,138,516,26,0.177,0.9
7499.5,625,181,571,28,0.177,1.4
7500.5,325,282,488,29,0.177,1.6
7501.5,549,192,516,30,0.177,1.6
7502.5,391,191,385,30,0.177,1.3
7503.5,386,124,261,29,0.177,1.1
7504.5,316,64,122,25,0.177,0.8
7505.5,0,0,0,22,0.177,0.6
7506.5,0,0,0,21,0.177,0.7
7507.5,0,0,0,21,0.177,0.8
7508.5,0,0,0,21,0.177,0.7
7509.5,0,0,0,20,0.177,0.5
7510.5,0,0,0,19,0.177,0.5
7511.5,0,0,0,19,0.177,0.5
7512.5,0,0,0,18,0.177,0.5
7513.5,0,0,0,18,0.177,0.5
7514.5,0,0,0,17,0.177,0.5
7515.5,0,0,0,17,0.177,0.6
7516.5,0,0,0,16,0.177,0.6
7517.5,0,0,0,16,0.177,0.6
7518.5,0,0,0,16,0.177,0.6
7519.5,58,36,42,17,0.177,1.1
7520.5,135,118,157,20,0.177,2.2
7521.5,195,191,278,22,0.177,2.6
7522.5,368,228,432,23,0.177,1.7
7523.5,57,272,307,24,0.177,1.3
7524.5,72,286,331,24,0.177,2
7525.5,7,191,196,24,0.177,2.7
7526.5,37,198,217,24,0.177,3
7527.5,95,146,180,23,0.177,3
7528.5,156,65,93,21,0.177,2.2
7529.5,0,0,0,19,0.177,1.3
7530.5,0,0,0,19,0.177,1.3
7531.5,0,0,0,19,0.177,1.7
7532.5,0,0,0,19,0.177,2.3
7533.5,0,0,0,18,0.177,2.6
7534.5,0,0,0,16,0.177,2.4
7535.5,0,0,0,15,0.177,2
7536.5,0,0,0,14,0.177,1.7
7537.5,0,0,0,14,0.177,1.7
7538.5,0,0,0,13,0.177,1.5
7539.5,0,0,0,12,0.177,1.2
7540.5,0,0,0,12,0.177,1.1
7541.5,0,0,0,11,0.177,1
7542.5,0,0,0,11,0.177,0.8
7543.5,302,34,64,13,0.177,0.7
7544.5,623,69,246,15,0.177,1.2
7545.5,768,86,423,17,0.177,2
7546.5,852,91,561,20,0.177,2.2
7547.5,887,94,641,21,0.177,2.1
7548.5,895,95,655,22,0.177,2.2
7549.5,880,91,604,22,0.177,2.5
7550.5,814,90,488,22,0.177,3
7551.5,716,75,325,21,0.177,3.2
7552.5,501,49,137,19,0.177,2.5
7553.5,0,0,0,16,0.177,1.6
7554.5,0,0,0,14,0.177,1.2
7555.5,0,0,0,14,0.177,1.1
7556.5,0,0,0,14,0.177,1
7557.5,0,0,0,14,0.177,1.1
7558.5,0,0,0,14,0.177,1.2
7559.5,0,0,0,13,0.177,1.4
7560.5,0,0,0,12,0.177,1.4
7561.5,0,0,0,11,0.177,1.3
7562.5,0,0,0,10,0.177,1.2
7563.5,0,0,0,10,0.177,1.2
7564.5,0,0,0,9,0.177,1.1
7565.5,0,0,0,9,0.177,1.1
7566.5,0,0,0,9,0.177,1.1
7567.5,364,30,65,11,0.177,1.6
7568.5,680,62,253,14,0.177,2.2
7569.5,811,79,431,17,0.177,2
7570.5,877,88,568,20,0.177,1.7
7571.5,931,83,653,22,0.177,1.5
7572.5,938,83,667,23,0.177,1.5
7573.5,922,80,615,24,0.177,1.5
7574.5,872,76,499,24,0.177,1.5
7575.5,783,63,335,23,0.177,1.4
7576.5,580,42,142,21,0.177,1.1
7577.5,0,0,0,18,0.177,1
7578.5,0,0,0,16,0.177,1.2
7579.5,0,0,0,16,0.177,1.2
7580.5,0,0,0,16,0.177,1.2
7581.5,0,0,0,15,0.177,1.2
7582.5,0,0,0,14,0.177,1.3
7583.5,0,0,0,12,0.177,1.4
7584.5,0,0,0,11,0.177,1.5
7585.5,0,0,0,10,0.177,1.6
7586.5,0,0,0,10,0.177,1.5
7587.5,0,0,0,10,0.177,1.4
7588.5,0,0,0,9,0.177,1.2
7589.5,0,0,0,9,0.177,1.2
7590.5,0,0,0,9,0.177,1.6
7591.5,450,26,68,10,0.177,2.6
7592.5,754,50,259,14,0.177,3.5
7593.5,875,62,439,18,0.177,3.6
7594.5,934,68,577,22,0.177,3.3
7595.5,952,76,655,25,0.177,2.9
7596.5,958,76,669,26,0.177,2.6
7597.5,943,73,616,27,0.177,2.6
7598.5,893,70,501,27,0.177,2.6
7599.5,803,59,335,26,0.177,2.4
7600.5,597,40,142,22,0.177,1.7
7601.5,0,0,0,19,0.177,1.2
7602.5,0,0,0,17,0.177,1.3
7603.5,0,0,0,16,0.177,1.3
7604.5,0,0,0,16,0.177,1.3
7605.5,0,0,0,16,0.177,1.3
7606.5,0,0,0,16,0.177,1.4
7607.5,0,0,0,15,0.177,1.3
7608.5,0,0,0,14,0.177,1.3
7609.5,0,0,0,13,0.177,1.3
7610.5,0,0,0,12,0.177,1.4
7611.5,0,0,0,11,0.177,1.5
7612.5,0,0,0,11,0.177,1.4
7613.5,0,0,0,10,0.177,1.4
7614.5,0,0,0,10,0.177,1.4
7615.5,420,25,63,13,0.177,1.5
7616.5,734,50,251,16,0.177,1.7
7617.5,857,62,428,19,0.177,1.8
7618.5,917,68,564,22,0.177,2.2
7619.5,942,72,641,25,0.177,2.4
7620.5,945,73,655,26,0.177,2.5
7621.5,927,71,603,26,0.177,2.4
7622.5,873,69,488,26,0.177,2.2
7623.5,778,59,325,25,0.177,1.7
7624.5,565,40,135,22,0.177,1.2
7625.5,0,0,0,19,0.177,1.1
7626.5,0,0,0,17,0.177,1.2
7627.5,0,0,0,16,0.177,1.2
7628.5,0,0,0,16,0.177,1.3
7629.5,0,0,0,17,0.177,1.4
7630.5,0,0,0,17,0.177,1.4
7631.5,0,0,0,16,0.177,1.4
7632.5,0,0,0,15,0.177,1.3
7633.5,0,0,0,14,0.177,1.3
7634.5,0,0,0,13,0.177,1.4
7635.5,0,0,0,13,0.177,1.6
7636.5,0,0,0,12,0.177,1.9
7637.5,0,0,0,11,0.177,2.2
7638.5,0,0,0,11,0.177,2.5
7639.5,413,26,62,13,0.177,3.2
7640.5,761,51,256,16,0.177,4.6
7641.5,895,61,440,18,0.177,5.9
7642.5,959,67,581,21,0.177,6.5
7643.5,974,76,662,23,0.177,6.4
7644.5,982,76,677,24,0.177,6.4
7645.5,968,73,625,25,0.177,6.4
7646.5,919,70,508,24,0.177,6.4
7647.5,832,59,341,23,0.177,6
7648.5,629,40,144,20,0.177,4.9
7649.5,0,0,0,16,0.177,4.3
7650.5,0,0,0,15,0.177,4.7
7651.5,0,0,0,14,0.177,4.7
7652.5,0,0,0,12,0.177,4.2
7653.5,0,0,0,11,0.177,3.7
7654.5,0,0,0,10,0.177,3.3
7655.5,0,0,0,10,0.177,2.9
7656.5,0,0,0,10,0.177,2.5
7657.5,0,0,0,10,0.177,2.2
7658.5,0,0,0,10,0.177,1.9
7659.5,0,0,0,10,0.177,1.9
7660.5,0,0,0,10,0.177,1.9
7661.5,0,0,0,10,0.177,1.9
7662.5,0,0,0,10,0.177,1.9
7663.5,440,24,61,11,0.177,2.5
7664.5,764,49,253,14,0.177,3.7
7665.5,888,61,435,18,0.177,4.2
7666.5,947,68,573,21,0.177,4.2
7667.5,965,76,652,23,0.177,4
7668.5,971,76,667,24,0.177,3.8
7669.5,957,73,615,25,0.177,3.6
7670.5,895,73,497,26,0.177,3.5
7671.5,805,61,331,25,0.177,2.8
7672.5,593,40,137,21,0.177,1.8
7673.5,0,0,0,18,0.176,1.6
7674.5,0,0,0,17,0.176,1.9
7675.5,0,0,0,16,0.176,2.1
7676.5,0,0,0,14,0.176,2.2
7677.5,0,0,0,13,0.176,2.1
7678.5,0,0,0,12,0.176,2
7679.5,0,0,0,12,0.176,1.8
7680.5,0,0,0,11,0.176,1.6
7681.5,0,0,0,11,0.176,1.4
7682.5,0,0,0,11,0.176,1.3
7683.5,0,0,0,10,0.176,1.3
7684.5,0,0,0,10,0.176,1.3
7685.5,0,0,0,9,0.176,1.4
7686.5,0,0,0,9,0.176,1.4
7687.5,396,25,57,12,0.176,2
7688.5,740,52,247,15,0.176,2.9
7689.5,872,66,429,19,0.176,3.1
7690.5,934,73,568,22,0.176,3
7691.5,957,79,648,24,0.176,3
7692.5,965,79,663,25,0.176,3.1
7693.5,950,76,611,26,0.176,3
7694.5,896,72,494,26,0.176,2.9
7695.5,803,61,329,25,0.176,2.2
7696.5,587,40,135,21,0.176,1.4
7697.5,0,0,0,18,0.176,1.2
7698.5,0,0,0,16,0.176,1.3
7699.5,0,0,0,15,0.176,1.3
7700.5,0,0,0,14,0.176,1.4
7701.5,0,0,0,14,0.176,1.6
7702.5,0,0,0,13,0.176,1.7
7703.5,0,0,0,13,0.176,1.9
7704.5,0,0,0,12,0.176,2.1
7705.5,0,0,0,11,0.176,2.4
7706.5,0,0,0,10,0.176,2.5
7707.5,0,0,0,10,0.176,2.6
7708.5,0,0,0,9,0.176,2.6
7709.5,0,0,0,9,0.176,2.5
7710.5,0,0,0,9,0.176,2.4
7711.5,446,23,58,10,0.176,2.9
7712.5,777,49,251,14,0.176,3.6
7713.5,900,62,434,18,0.176,4
7714.5,958,70,574,21,0.176,4.2
7715.5,982,75,655,23,0.176,4.3
7716.5,988,75,670,24,0.176,4.7
7717.5,974,72,618,25,0.176,4.9
7718.5,918,70,500,25,0.176,4.7
7719.5,830,58,333,24,0.176,3.8
7720.5,624,38,138,22,0.176,2.3
7721.5,0,0,0,18,0.176,1.6
7722.5,0,0,0,16,0.176,1.7
7723.5,0,0,0,14,0.176,1.7
7724.5,0,0,0,13,0.176,1.8
7725.5,0,0,0,12,0.176,2
7726.5,0,0,0,11,0.176,2.1
7727.5,0,0,0,10,0.176,2.1
7728.5,0,0,0,9,0.176,2.1
7729.5,0,0,0,9,0.176,2
7730.5,0,0,0,8,0.176,1.9
7731.5,0,0,0,8,0.176,1.8
7732.5,0,0,0,7,0.176,1.6
7733.5,0,0,0,7,0.176,1.4
7734.5,0,0,0,7,0.176,1.2
7735.5,415,23,53,9,0.176,1.5
7736.5,751,49,241,12,0.176,2.1
7737.5,876,61,420,16,0.176,2.6
